[ 3058567734, 506984521 ]
[ 2395012684, 4069780327 ]
[ 2740579175, 32194528 ]
[ 3010926132, 3665943372 ]
[ 2359018914, 3767177521 ]
[ 1569722668, 2350065815 ]
[ 1559958273, 1982103901 ]
[ 4215353424, 1061283936 ]
[ 1899345330, 2917233411 ]
[ 2736725440, 4062745668 ]
[ 3679287447, 1666601667 ]
[ 827718889, 3247074404 ]
[ 835969033, 3491115454 ]
[ 3162165476, 3183015514 ]
[ 1458041671, 347615221 ]
[ 1454550149, 2655401616 ]
[ 3590042809, 3530909773 ]
[ 2705806221, 3594159357 ]
[ 1545175740, 1595784314 ]
[ 1054226944, 2435594518 ]
[ 3910365101, 2524928094 ]
[ 3163199469, 3233247901 ]
[ 1938151429, 3529962818 ]
[ 917290353, 1075034706 ]
[ 492564421, 3880085068 ]
[ 4247146717, 1472884579 ]
[ 3962458590, 194291249 ]
[ 3175338760, 1452543194 ]
[ 1177998067, 1824430269 ]
[ 2897358354, 2870560904 ]
[ 2021958151, 3428722794 ]
[ 710647744, 559189613 ]
[ 2153849280, 2999316643 ]
[ 2656030058, 2838095757 ]
[ 2120609026, 1553642441 ]
[ 1745108731, 3512377550 ]
[ 2256847764, 1617391018 ]
[ 243640237, 814206579 ]
[ 1034489658, 3002158618 ]
[ 1916223921, 4082131542 ]
[ 2887247195, 3249916265 ]
[ 3588640686, 447655863 ]
[ 1940460688, 2723295841 ]
[ 3633985633, 1540944592 ]
[ 1525277512, 2476570141 ]
[ 849976557, 1613314633 ]
[ 2790762064, 3581639258 ]
[ 3557451896, 2329797117 ]
[ 1134608518, 3115802576 ]
[ 42474414, 3769563602 ]
[ 1337675620, 3579249076 ]
[ 2437781569, 4250619709 ]
[ 2189419845, 1079845642 ]
[ 2539856688, 2320097853 ]
[ 1296394266, 117446355 ]
[ 4058727084, 1765552337 ]
[ 146477951, 1631716078 ]
[ 742373158, 1180904750 ]
[ 2017350978, 3325244603 ]
[ 2672919199, 3017410992 ]
[ 4189405243, 287146594 ]
[ 2803072650, 4065731380 ]
[ 2004106920, 2046851016 ]
[ 4284890077, 2522637837 ]
[ 2183753794, 2414592512 ]
[ 2257781423, 4081535059 ]
[ 367478245, 2929194175 ]
[ 1517239721, 717110539 ]
[ 3809754948, 3924218214 ]
[ 1549654976, 1410618210 ]
[ 2358997020, 778007932 ]
[ 1683667598, 787980896 ]
[ 2804405663, 2878602794 ]
[ 681555258, 1523201230 ]
[ 3495260268, 1623455430 ]
[ 3091655237, 2925379048 ]
[ 3204495420, 1158360148 ]
[ 1964043462, 1505222719 ]
[ 1907282879, 601612378 ]
[ 1359227679, 3083701557 ]
[ 3904608783, 3037725730 ]
[ 3323035181, 1014349726 ]
[ 666935567, 1802144820 ]
[ 702066151, 688429095 ]
[ 144955174, 2575387328 ]
[ 2093663635, 3652014445 ]
[ 1307146162, 2361927778 ]
[ 426112835, 2109716125 ]
[ 3967740161, 2265688906 ]
[ 174934302, 2826136833 ]
[ 877937559, 3418679610 ]
[ 139361500, 289439017 ]
[ 2998424829, 667960252 ]
[ 2972590796, 981913666 ]
[ 2627606328, 635266035 ]
[ 3659460077, 1533007264 ]
[ 354513415, 2516617478 ]
[ 2270448550, 1720019031 ]
[ 2758440742, 2375335098 ]
[ 3254418633, 1816812200 ]
[ 2056649543, 2501865596 ]
[ 350588618, 1092527367 ]
[ 486202921, 3812320037 ]
[ 3465039784, 635181358 ]
[ 2548660041, 1845378675 ]
[ 3616742122, 278244851 ]
[ 2012645574, 2826513209 ]
[ 597351490, 3711833035 ]
[ 1088518230, 2658885992 ]
[ 250141106, 3919319180 ]
[ 3495290691, 3574327740 ]
[ 2844482704, 1066601578 ]
[ 1809914235, 869915854 ]
[ 1853599096, 1886448580 ]
[ 3806674074, 2140630152 ]
[ 2457624660, 579494912 ]
[ 4291674239, 2617562819 ]
[ 2143570536, 2501774076 ]
[ 938909160, 2373651084 ]
[ 1337993117, 114568028 ]
[ 3071713364, 3477124997 ]
[ 3594466744, 4269784418 ]
[ 1909198773, 327964761 ]
[ 2262588255, 3474782352 ]
[ 1980440360, 2628171492 ]
[ 2778742874, 4091032902 ]
[ 1409960227, 1236776447 ]
[ 1913320702, 797697807 ]
[ 570246568, 544401684 ]
[ 3930182111, 1425595358 ]
[ 517697288, 893837762 ]
[ 1953289874, 1013377005 ]
[ 145443468, 3423425188 ]
[ 214285955, 4147459596 ]
[ 1628629662, 2507927791 ]
[ 1785384833, 182601941 ]
[ 214653290, 3908137652 ]
[ 3305938998, 3920706773 ]
[ 4261208026, 1641547075 ]
[ 2812854400, 933119667 ]
[ 2638148326, 3954639884 ]
[ 1063676197, 3939721543 ]
[ 1489693223, 1004876065 ]
[ 2524823845, 3637221047 ]
[ 1045198912, 246094473 ]
[ 2377301167, 2821995564 ]
[ 2834310796, 3065274814 ]
[ 1016231994, 3828347510 ]
[ 1049971258, 2497486321 ]
[ 454072229, 4157942815 ]
[ 3909224647, 1230639244 ]
[ 1211085394, 1237579148 ]
[ 561882583, 1391724596 ]
[ 1113830015, 2952196691 ]
[ 3373828341, 1368532405 ]
[ 1627071321, 4292912300 ]
[ 3124392215, 1423863729 ]
[ 2250172020, 1442321501 ]
[ 2779643287, 75899984 ]
[ 542327640, 2628870789 ]
[ 703219961, 147899235 ]
[ 306674125, 3695087038 ]
[ 4265778535, 2646701502 ]
[ 553287871, 3491054516 ]
[ 1427416163, 252105530 ]
[ 3078606559, 975532272 ]
[ 3145143332, 1481304932 ]
[ 525019625, 1176759329 ]
[ 235403925, 3655401751 ]
[ 1658446147, 3590984931 ]
[ 3095106541, 1668575026 ]
[ 1540624751, 748399784 ]
[ 316799975, 2336467733 ]
[ 678393833, 2469531959 ]
[ 89536805, 2170258168 ]
[ 237087689, 3730898489 ]
[ 2450228476, 2135006127 ]
[ 2470726124, 1960340743 ]
[ 1669106969, 169241682 ]
[ 3493409931, 2363842471 ]
[ 1058717842, 1497095702 ]
[ 102362486, 2411136377 ]
[ 3601664372, 2704025286 ]
[ 3883558185, 3271354445 ]
[ 2778638502, 944187273 ]
[ 4129145438, 1967383751 ]
[ 3700193998, 1308340577 ]
[ 1398794397, 1855564114 ]
[ 2135638397, 2298222831 ]
[ 2331683938, 199529474 ]
[ 628082213, 253998338 ]
[ 2316884032, 2353158881 ]
[ 1710190652, 172875593 ]
[ 863970341, 3210560509 ]
[ 3666344261, 1204077012 ]
[ 3246252596, 3107978612 ]
[ 3502340707, 626906180 ]
[ 2796557379, 377135545 ]
[ 1906437818, 648196537 ]
[ 1642117096, 2632651589 ]
[ 1932504384, 1063550874 ]
[ 896120885, 2014199010 ]
[ 2754858724, 1313212520 ]
[ 1687241285, 1373606911 ]
[ 1688197331, 1703809611 ]
[ 1479147743, 3958923616 ]
[ 2560848337, 69276674 ]
[ 2775275155, 524520458 ]
[ 2388175614, 3599395417 ]
[ 3094743077, 3897220022 ]
[ 1245998353, 1580183572 ]
[ 2421562572, 63470217 ]
[ 2181360323, 3774394752 ]
[ 536977558, 2426793166 ]
[ 1774617155, 1625133401 ]
[ 4094016796, 534243945 ]
[ 2669168649, 543703531 ]
[ 3509920083, 3530900633 ]
[ 1185615193, 2724740511 ]
[ 370856132, 3157213563 ]
[ 3227261986, 4186369922 ]
[ 2117879329, 877147726 ]
[ 3362532082, 1337325189 ]
[ 3111541570, 3997617708 ]
[ 3312303572, 289140328 ]
[ 1875696580, 691045623 ]
[ 402880407, 1241734954 ]
[ 767918251, 408644202 ]
[ 3266169781, 4052575161 ]
[ 3617985560, 3043510708 ]
[ 3278377189, 2386292711 ]
[ 3584024309, 1297489226 ]
[ 3858811052, 2468799624 ]
[ 3409090000, 2657021287 ]
[ 122075792, 2216199121 ]
[ 1082316755, 3160567742 ]
[ 845128631, 2219329684 ]
[ 377115044, 1085093422 ]
[ 4220709317, 1084748912 ]
[ 2429909278, 448241501 ]
[ 1418893131, 3582907498 ]
[ 3432930328, 3043353051 ]
[ 2563446944, 2263358491 ]
[ 1545186938, 2225963069 ]
[ 2058039660, 2975992611 ]
[ 2724317014, 3778328189 ]
[ 2027370824, 2717645653 ]
[ 1434680263, 2983184189 ]
[ 4253240897, 690735948 ]
[ 584599123, 2612389790 ]
[ 183579603, 2559399459 ]
[ 3575098252, 3537070782 ]
[ 56785033, 828211053 ]
[ 2645765769, 2389613424 ]
[ 3445243706, 3927705337 ]
[ 3540433586, 3407800177 ]
[ 1066450168, 1175255014 ]
[ 3885060351, 1598845150 ]
[ 4237650814, 1280458077 ]
[ 954275240, 2782842480 ]
[ 3423981726, 4109633412 ]
[ 745702720, 614145319 ]
[ 3035417865, 2214884011 ]
[ 2984515838, 3334277133 ]
[ 3645781299, 626512103 ]
[ 737413100, 999460742 ]
[ 2195143400, 2421281022 ]
[ 684946960, 872232611 ]
[ 2145559909, 1477817541 ]
[ 1738103856, 1154817687 ]
[ 2256908522, 452638684 ]
[ 3876100494, 2454824754 ]
[ 4249483114, 537557217 ]
[ 1281929435, 2557229355 ]
[ 1369199196, 1005543593 ]
[ 2289128719, 3452003976 ]
[ 993652617, 4016084300 ]
[ 2382651060, 2235630603 ]
[ 723719845, 1933039843 ]
[ 3146377652, 115232932 ]
[ 1883645799, 2284546999 ]
[ 2860715055, 1150578894 ]
[ 3246364369, 2768413449 ]
[ 1821099692, 572164641 ]
[ 1012954027, 1681545775 ]
[ 153133006, 1636945571 ]
[ 1654813343, 167103119 ]
[ 485750405, 1234746904 ]
[ 1382233177, 668356963 ]
[ 3257651521, 3569227301 ]
[ 502248958, 2761799821 ]
[ 3810916252, 757784421 ]
[ 3142155016, 3986938243 ]
[ 1198867468, 2226835542 ]
[ 3499014883, 681992456 ]
[ 3010320778, 2434611505 ]
[ 3175049262, 4007870450 ]
[ 1548703780, 4245839171 ]
[ 690627236, 1527018228 ]
[ 2912610836, 2198533391 ]
[ 2572175679, 4052128224 ]
[ 2990765894, 4058092395 ]
[ 2522348636, 2665304909 ]
[ 307184150, 891256896 ]
[ 374495895, 419540677 ]
[ 848340202, 336782002 ]
[ 3470931589, 3468201479 ]
[ 2627380036, 722321796 ]
[ 1301325949, 2956176807 ]
[ 3035329897, 1512163870 ]
[ 4264335622, 2529509498 ]
[ 2827825994, 1972599745 ]
[ 2073549920, 2372200404 ]
[ 470771088, 887927817 ]
[ 2003431015, 289611023 ]
[ 1691384211, 2887191633 ]
[ 3422450655, 1722014085 ]
[ 1903194432, 3306293185 ]
[ 3571642529, 3393239176 ]
[ 2873776416, 3106709766 ]
[ 3098424153, 1175771880 ]
[ 276838704, 1921544641 ]
[ 2579959761, 2575664749 ]
[ 3662562145, 3334071408 ]
[ 2528214614, 903979374 ]
[ 2844703424, 3065232833 ]
[ 2076514694, 867382466 ]
[ 81530054, 3393889229 ]
[ 3202821837, 2136648524 ]
[ 2833898190, 3180132125 ]
[ 959437157, 297167369 ]
[ 1562281897, 660390086 ]
[ 2730728246, 1315105565 ]
[ 1783753921, 483144844 ]
[ 3047764200, 3403436191 ]
[ 357758900, 3421445456 ]
[ 279873854, 862440359 ]
[ 2033831873, 3053858039 ]
[ 3595998460, 2569857325 ]
[ 451708182, 537621930 ]
[ 813677709, 598767237 ]
[ 3378261250, 2688602164 ]
[ 3457330192, 1829459704 ]
[ 1504003883, 515742455 ]
[ 451080106, 3622366067 ]
[ 1347784979, 1181919984 ]
[ 1530926433, 620482708 ]
[ 975333487, 1052015186 ]
[ 1388098428, 1340295759 ]
[ 819082601, 2646313736 ]
[ 2378984201, 3371482578 ]
[ 3938675963, 3173083435 ]
[ 1247118536, 2187121028 ]
[ 1646331812, 1630363977 ]
[ 3152912423, 1526754358 ]
[ 1479266142, 901972844 ]
[ 4194675654, 246380046 ]
[ 1517433589, 1503056116 ]
[ 1553928444, 931607084 ]
[ 1326040769, 3540271174 ]
[ 3231586441, 1271631670 ]
[ 3846282920, 3894431754 ]
[ 2419892175, 1741358143 ]
[ 1155938634, 2918718006 ]
[ 2535312799, 1326926992 ]
[ 815558485, 3216065954 ]
[ 4292484454, 2692000289 ]
[ 471360630, 1861750213 ]
[ 817720786, 1995849586 ]
[ 1656515959, 1002379280 ]
[ 1156659419, 388794720 ]
[ 2631995559, 3117787778 ]
[ 3244508658, 3305736321 ]
[ 20646771, 2470680361 ]
[ 1042791679, 3426172544 ]
[ 829418156, 6279282 ]
[ 598393779, 3983268306 ]
[ 4137892679, 3942936073 ]
[ 1185553289, 319631332 ]
[ 3061542698, 3400554392 ]
[ 3938665486, 2586292222 ]
[ 2343388743, 374768711 ]
[ 735898240, 1420155013 ]
[ 769309197, 254397661 ]
[ 4057818266, 3374521181 ]
[ 2981834575, 1109052459 ]
[ 1092908701, 3819163890 ]
[ 198183150, 1348164867 ]
[ 264971469, 3583444742 ]
[ 2973957559, 1190298133 ]
[ 1921982701, 621968545 ]
[ 3368251291, 2383567819 ]
[ 709330380, 2701210108 ]
[ 2407960122, 1720913581 ]
[ 1327739153, 410480476 ]
[ 3536792466, 4002639943 ]
[ 2445147514, 3910510558 ]
[ 3808129707, 1670489721 ]
[ 2385614933, 1182425669 ]
[ 1043381333, 1269268348 ]
[ 4066460282, 3293682444 ]
[ 3596700084, 1427501924 ]
[ 2948202261, 1674150289 ]
[ 3809288637, 699322508 ]
[ 2522231751, 3597525961 ]
[ 672912899, 492629049 ]
[ 996539206, 908054883 ]
[ 2291617059, 2681049552 ]
[ 3644313810, 3214507297 ]
[ 3685940737, 3583832632 ]
[ 3011595560, 2072906983 ]
[ 408515204, 1059598594 ]
[ 622846792, 1057813977 ]
[ 2652279518, 3559388881 ]
[ 2842488522, 2351179862 ]
[ 3453745637, 3416845790 ]
[ 1542072670, 943559991 ]
[ 1174425867, 2079298667 ]
[ 146442812, 3321056840 ]
[ 232843562, 493147280 ]
[ 2311954386, 1688942536 ]
[ 1426690735, 2303813672 ]
[ 897712974, 2761307982 ]
[ 1036071922, 495351546 ]
[ 2872905539, 3012415785 ]
[ 1606643892, 1313053692 ]
[ 2423189165, 4007718196 ]
[ 1181496244, 981936066 ]
[ 726857699, 2424232997 ]
[ 2354597977, 2764401125 ]
[ 1186429208, 323484354 ]
[ 1643826622, 439186984 ]
[ 284427741, 3197477721 ]
[ 2683629603, 3267772768 ]
[ 2803227207, 3544307402 ]
[ 1913901589, 1872347300 ]
[ 4004031914, 4264817128 ]
[ 3027240686, 2816241307 ]
[ 367005059, 3935520939 ]
[ 1670656704, 2391366194 ]
[ 2354399405, 200557686 ]
[ 211754422, 1196211113 ]
[ 126814927, 2011570279 ]
[ 344923477, 2410146775 ]
[ 2771500428, 81059939 ]
[ 2072926691, 3322768160 ]
[ 285119419, 2459169100 ]
[ 2935989938, 4198476307 ]
[ 2710185107, 2996198940 ]
[ 993309459, 2155935329 ]
[ 2913131442, 3899854921 ]
[ 1751038771, 3820056958 ]
[ 1148673101, 284213325 ]
[ 3852444653, 2119185078 ]
[ 3452168537, 2096601507 ]
[ 1591691449, 345197371 ]
[ 3901549270, 181025532 ]
[ 2308591545, 1275933741 ]
[ 1737276311, 3549878184 ]
[ 953923438, 410363671 ]
[ 531441380, 2322777034 ]
[ 1362156785, 923523008 ]
[ 1750173592, 4198261104 ]
[ 1295429780, 2549501612 ]
[ 256288942, 3891520555 ]
[ 4135300663, 3656488380 ]
[ 2567781800, 1531350231 ]
[ 48147752, 1085030435 ]
[ 3887813778, 1609999168 ]
[ 2999819920, 2918541504 ]
[ 1549668618, 2423684769 ]
[ 1996650941, 1602284987 ]
[ 3766102446, 2823995069 ]
[ 4128185298, 88644221 ]
[ 2367646754, 709750546 ]
[ 2968846121, 3184241032 ]
[ 3119310388, 3071987259 ]
[ 853503462, 152168960 ]
[ 2396915114, 3636265768 ]
[ 1633567820, 2186035994 ]
[ 250736059, 79770075 ]
[ 3543275303, 84280477 ]
[ 738409869, 3847224316 ]
[ 3668207940, 2786471645 ]
[ 2612543170, 200742659 ]
[ 3309807353, 4130170221 ]
[ 1591095717, 2564138060 ]
[ 3427764546, 2642636064 ]
[ 2627736928, 2214848334 ]
[ 1597480737, 951691197 ]
[ 537604137, 2805012506 ]
[ 634164151, 1598963168 ]
[ 3437617245, 2567377814 ]
[ 3448207565, 2457880368 ]
[ 735551430, 1953330460 ]
[ 2129284539, 1811868377 ]
[ 3554957644, 145620793 ]
[ 2463680209, 1326517373 ]
[ 662558981, 3247413513 ]
[ 2240703173, 475279205 ]
[ 610769065, 3707370820 ]
[ 2083096320, 2202648244 ]
[ 75696052, 997323662 ]
[ 2716609705, 2561550226 ]
[ 3889018246, 2948083708 ]
[ 3981896582, 606048364 ]
[ 1147339944, 1649886262 ]
[ 3768030057, 1628142726 ]
[ 615928640, 3528919199 ]
[ 2572966900, 151914921 ]
[ 1944852343, 2716446215 ]
[ 1880383585, 977655408 ]
[ 3830173192, 1557685759 ]
[ 805944195, 2215899328 ]
[ 1392129953, 1728799950 ]
[ 2295821269, 142939120 ]
[ 1933652822, 1966007510 ]
[ 1059387915, 3003919840 ]
[ 3551902295, 453343679 ]
[ 1611158890, 3750944991 ]
[ 196654354, 4122957861 ]
[ 1630445632, 1029159482 ]
[ 1233201418, 3495981973 ]
[ 4089153089, 100980108 ]
[ 1740087100, 1724658972 ]
[ 3312453950, 2202172265 ]
[ 3079140722, 2734601098 ]
[ 353366301, 3777860233 ]
[ 336870402, 1457763687 ]
[ 1577771733, 3386191334 ]
[ 2005966376, 1713368886 ]
[ 275210749, 2027184948 ]
[ 638894402, 4102050652 ]
[ 206568012, 2274191147 ]
[ 750136836, 579058799 ]
[ 3968682279, 1532525091 ]
[ 807349363, 235384937 ]
[ 224957606, 3707273670 ]
[ 3003449639, 715053085 ]
[ 1423402899, 1494328555 ]
[ 909253259, 435583710 ]
[ 3330830925, 569658505 ]
[ 28818183, 3324246184 ]
[ 2111768471, 3374905190 ]
[ 3438420725, 2418450860 ]
[ 3848910785, 3888152813 ]
[ 578236646, 3924672990 ]
[ 351195873, 2595035530 ]
[ 763932285, 1665918115 ]
[ 648173926, 830068174 ]
[ 1467591286, 2197063832 ]
[ 3321146536, 534307695 ]
[ 904099940, 3420635350 ]
[ 3069093142, 12707362 ]
[ 2972341644, 2117537252 ]
[ 1722856051, 2875271178 ]
[ 2163490784, 908711468 ]
[ 2998806477, 288352615 ]
[ 2481820383, 3713899613 ]
[ 623104875, 1170094046 ]
[ 3714191951, 584825551 ]
[ 595707304, 378614648 ]
[ 2998865152, 3533863127 ]
[ 2245748329, 3160856047 ]
[ 3862581290, 1260213453 ]
[ 2482515829, 3704423216 ]
[ 2776797931, 1829003589 ]
[ 2247767875, 3825859225 ]
[ 2637181089, 4239948919 ]
[ 1536357567, 2165953211 ]
[ 134140653, 1901820016 ]
[ 3229664386, 1008974486 ]
[ 297494175, 3057971124 ]
[ 1055452014, 1163135013 ]
[ 1870438423, 1254413690 ]
[ 4018584074, 1838179969 ]
[ 55929535, 1098229619 ]
[ 3406778680, 3234433140 ]
[ 1302675775, 2614765551 ]
[ 4190442773, 255136681 ]
[ 3680211949, 3752455960 ]
[ 2633364207, 2210415385 ]
[ 1643626322, 3426308190 ]
[ 903660562, 3072455807 ]
[ 2419616690, 465092549 ]
[ 2208499104, 1613826042 ]
[ 3655318446, 1153737187 ]
[ 1681264401, 4292835892 ]
[ 2006849738, 2897656950 ]
[ 121317580, 895031731 ]
[ 1041583791, 570926267 ]
[ 3344541826, 966627934 ]
[ 2913900010, 149100526 ]
[ 3996691575, 1668787575 ]
[ 2841293307, 94300154 ]
[ 1448634665, 3240144131 ]
[ 1658559901, 2021585091 ]
[ 3648381208, 1998248865 ]
[ 772636469, 811848814 ]
[ 1628579866, 4108829342 ]
[ 500278321, 2815367694 ]
[ 1319559572, 496641169 ]
[ 1273269501, 2074820258 ]
[ 2525109594, 2091924093 ]
[ 3973258211, 1012199447 ]
[ 1719037723, 1462099066 ]
[ 1472696342, 2795659013 ]
[ 2036216428, 1135495223 ]
[ 1078694536, 2824535066 ]
[ 321174981, 2978757692 ]
[ 3821200136, 3314719557 ]
[ 2341186851, 3452259983 ]
[ 1536159068, 1439447121 ]
[ 1273783456, 676354072 ]
[ 2192592551, 3100257934 ]
[ 4124968321, 3764999618 ]
[ 1001111292, 1939071776 ]
[ 1453078838, 3751587471 ]
[ 2634287917, 2619357603 ]
[ 3750572371, 121752197 ]
[ 542112625, 212760301 ]
[ 2170051565, 117221909 ]
[ 649529381, 437274775 ]
[ 3998177124, 2171488785 ]
[ 3024121831, 1004335027 ]
[ 36509008, 2958963074 ]
[ 2683123028, 2967612892 ]
[ 4212774122, 3155787973 ]
[ 998079739, 1259068520 ]
[ 376459408, 1381027301 ]
[ 4092793365, 1335074709 ]
[ 134543327, 3500249345 ]
[ 3616589461, 913591465 ]
[ 2514372031, 1583751476 ]
[ 4153363200, 1060775001 ]
[ 1181284110, 2610046619 ]
[ 3758875498, 1903840762 ]
[ 127010780, 1485707644 ]
[ 638362086, 4201149982 ]
[ 2262425756, 2471868392 ]
[ 4292433085, 514241847 ]
[ 187063503, 1630157031 ]
[ 2520734925, 1253394795 ]
[ 3685992944, 452950776 ]
[ 37316583, 1967688609 ]
[ 2467276534, 2669141557 ]
[ 2731388170, 419233631 ]
[ 3626646430, 1453660884 ]
[ 4182693746, 1055464061 ]
[ 3965381012, 115887784 ]
[ 3806712444, 1113209866 ]
[ 2682939691, 745245052 ]
[ 3536026797, 1564952351 ]
[ 4121987693, 3690668373 ]
[ 1920777656, 3368631485 ]
[ 2261026413, 1765749217 ]
[ 866602679, 1391502080 ]
[ 647116359, 40105459 ]
[ 1757930922, 3287327364 ]
[ 2458507388, 1356684888 ]
[ 3098037439, 299869558 ]
[ 101211504, 1629947469 ]
[ 1344747883, 3996129548 ]
[ 430951955, 898471535 ]
[ 2656285351, 2774312559 ]
[ 1776459293, 254246958 ]
[ 7319156, 1521724870 ]
[ 482893373, 3712384874 ]
[ 2749162969, 1582634796 ]
[ 1552739644, 2419753301 ]
[ 2817985923, 2610718065 ]
[ 571230655, 1099873192 ]
[ 1685149, 653741986 ]
[ 1737428527, 632408104 ]
[ 984234475, 4130137782 ]
[ 77440994, 1302527655 ]
[ 2973131899, 34256557 ]
[ 2836613619, 3879440934 ]
[ 3580181006, 3818120722 ]
[ 2667209746, 1555191439 ]
[ 1115877146, 2485606340 ]
[ 3539846668, 948892568 ]
[ 299478806, 2085336660 ]
[ 3881067060, 3136521435 ]
[ 2227017928, 4006068719 ]
[ 936536352, 4267684380 ]
[ 1514742405, 3252411817 ]
[ 2516845437, 477090676 ]
[ 3668107364, 404822489 ]
[ 1036991227, 2822242407 ]
[ 538938435, 125523019 ]
[ 479827117, 281450031 ]
[ 189930294, 366396460 ]
[ 2942260390, 1320696011 ]
[ 973633612, 610092944 ]
[ 2066646244, 592964716 ]
[ 1469637710, 596011206 ]
[ 684133087, 996771007 ]
[ 2075037576, 389093024 ]
[ 1775889178, 356499222 ]
[ 3344053644, 2551255102 ]
[ 715597752, 3929329466 ]
[ 1855499519, 1706899893 ]
[ 1217289948, 2433374226 ]
[ 225312528, 1160926378 ]
[ 3752343723, 510594506 ]
[ 1442363281, 1925925129 ]
[ 2357498028, 396833770 ]
[ 4179761197, 86122157 ]
[ 1242605124, 2987155408 ]
[ 3296567948, 3690421038 ]
[ 1961164435, 2918288520 ]
[ 841330372, 3725404934 ]
[ 3907880841, 351692868 ]
[ 2615060421, 2400136184 ]
[ 1489981789, 2036526920 ]
[ 626586573, 541860 ]
[ 3807841959, 2095934156 ]
[ 3918320821, 1728357156 ]
[ 733485344, 1583172495 ]
[ 3398951859, 2302871664 ]
[ 3167666682, 2457777925 ]
[ 2850446504, 3826250541 ]
[ 880878801, 2860243772 ]
[ 3340234004, 46346237 ]
[ 49087719, 3973096478 ]
[ 2166860443, 3708368807 ]
[ 3823494695, 2504199537 ]
[ 1062280304, 499533522 ]
[ 2561682187, 1931535089 ]
[ 3638763095, 374912343 ]
[ 2066657766, 15917285 ]
[ 252809930, 4163922440 ]
[ 2521401669, 1991102148 ]
[ 3416588298, 4278122532 ]
[ 2994652840, 606184520 ]
[ 1663562104, 192896922 ]
[ 23149094, 3301576501 ]
[ 2907078514, 2600665414 ]
[ 763168458, 84455072 ]
[ 1576632020, 2684837231 ]
[ 1528100995, 1611096356 ]
[ 2879329739, 3500105767 ]
[ 1579928744, 3286904927 ]
[ 4272285054, 3627460007 ]
[ 3391213472, 281532796 ]
[ 1793193742, 1250884128 ]
[ 719683373, 445587491 ]
[ 1310140031, 308702272 ]
[ 1740322528, 2680481454 ]
[ 2944921650, 3471707985 ]
[ 2145814748, 993036248 ]
[ 2688515471, 2196779456 ]
[ 1026729096, 782578276 ]
[ 28899477, 3848914014 ]
[ 3465560595, 3657200054 ]
[ 1922037829, 1007381897 ]
[ 446492633, 520709836 ]
[ 755739997, 2638840202 ]
[ 442997408, 2047629749 ]
[ 4013170929, 3025536442 ]
[ 2297135072, 1694690791 ]
[ 3687340779, 2322191696 ]
[ 534393345, 3555393264 ]
[ 1853944555, 3220601357 ]
[ 2936779886, 1266277304 ]
[ 1462011144, 1057423383 ]
[ 2795045565, 3914780044 ]
[ 3641671287, 4265946997 ]
[ 1948169961, 354780592 ]
[ 1864348311, 2218577420 ]
[ 3685115193, 380401755 ]
[ 1034544907, 4262467216 ]
[ 4063679825, 4171958925 ]
[ 500695896, 2128544487 ]
[ 3235660531, 2246593483 ]
[ 3157705589, 44956967 ]
[ 392517551, 952278991 ]
[ 773628959, 2221350872 ]
[ 432664884, 277671664 ]
[ 2268055680, 2382090573 ]
[ 4067472897, 1991085228 ]
[ 1667739336, 727240259 ]
[ 1544791201, 1072986782 ]
[ 622584020, 1797804822 ]
[ 2149931302, 2114141177 ]
[ 4184360015, 494184896 ]
[ 1076072494, 4195147987 ]
[ 2760051636, 3351323034 ]
[ 1391290693, 4057120133 ]
[ 1182890852, 1390063717 ]
[ 363209801, 147539350 ]
[ 1527276693, 4293381786 ]
[ 1871793639, 2402814616 ]
[ 1265466006, 4181253576 ]
[ 195501939, 979098422 ]
[ 651410480, 2656246511 ]
[ 2725946410, 2750330474 ]
[ 1024584506, 1516582484 ]
[ 1628317018, 3853375782 ]
[ 4087100559, 4142959451 ]
[ 3620601417, 1773333737 ]
[ 2452912504, 1911559959 ]
[ 2874945554, 3160159773 ]
[ 1524836997, 1999515276 ]
[ 756692026, 3034606787 ]
[ 1361441590, 2912846026 ]
[ 337051231, 601792488 ]
[ 533742822, 2453620208 ]
[ 242487498, 692823857 ]
[ 1484159168, 3780568567 ]
[ 3346763564, 8967506 ]
[ 1183633986, 3219356851 ]
[ 561623476, 2820610641 ]
[ 807036305, 945911609 ]
[ 2722438764, 1262852237 ]
[ 1128651668, 2491643831 ]
[ 2554225206, 3014740427 ]
[ 3753008438, 2452871192 ]
[ 474917186, 2668417119 ]
[ 2379466222, 2117663164 ]
[ 2848647133, 3884834070 ]
[ 2325190593, 2188409247 ]
[ 2821808907, 2118942968 ]
[ 1593672314, 1015852884 ]
[ 2205417028, 2837297799 ]
[ 3034737093, 1955656214 ]
[ 4247213284, 3613026457 ]
[ 929689375, 4215796363 ]
[ 2569385609, 3306147433 ]
[ 2365032867, 2751324334 ]
[ 3895396022, 3652936814 ]
[ 524933131, 856061379 ]
[ 2993601178, 257881826 ]
[ 2157366793, 2616590384 ]
[ 2147033862, 3053170456 ]
[ 4183505576, 3572553663 ]
[ 4257793178, 103827205 ]
[ 4188831024, 2395044354 ]
[ 2259565460, 3415897453 ]
[ 4034313493, 180700321 ]
[ 3090477088, 1037305008 ]
[ 1235734701, 1739760106 ]
[ 2944904274, 2863003082 ]
[ 1331062225, 3993164794 ]
[ 359721936, 978469688 ]
[ 2442871000, 1113802532 ]
[ 2673810536, 3436240993 ]
